fecha,tipo_ingreso,linea,ingreso
2012-01-18,Tarjetas,Línea 3,6580
2012-01-18,Tarjetas,Línea 4,810
2012-01-18,Tarjetas,Línea 5,1840
2012-01-18,Tarjetas,Línea 6,1670
2012-01-18,Tarjetas,Línea 7,4290
2012-01-18,Tarjetas,Línea 8,3310
2012-01-18,Tarjetas,Línea 9,2820
2012-01-18,Tarjetas,Línea A,1280
2012-01-18,Tarjetas,Línea B,3620
2012-01-18,Tarjetas,Línea 12,NaN
2012-01-19,Boletos,Línea 1,1265670
2012-01-19,Boletos,Línea 2,1422465
2012-01-19,Boletos,Línea 3,1166178
2012-01-19,Boletos,Línea 4,159885
2012-01-19,Boletos,Línea 5,372690
2012-01-19,Boletos,Línea 6,273045
2012-01-19,Boletos,Línea 7,455085
2012-01-19,Boletos,Línea 8,730323
2012-01-19,Boletos,Línea 9,511080
2012-01-19,Boletos,Línea A,482400
2012-01-19,Boletos,Línea B,817170
2012-01-19,Boletos,Línea 12,NaN
2012-01-19,Recargas,Línea 1,585019.5
2012-01-19,Recargas,Línea 2,820766
2012-01-19,Recargas,Línea 3,619124
2012-01-19,Recargas,Línea 4,51351
2012-01-19,Recargas,Línea 5,151003
2012-01-19,Recargas,Línea 6,142103
2012-01-19,Recargas,Línea 7,349881
2012-01-19,Recargas,Línea 8,343226.5
2012-01-19,Recargas,Línea 9,307467
2012-01-19,Recargas,Línea A,198980
2012-01-19,Recargas,Línea B,334390
2012-01-19,Recargas,Línea 12,NaN
2012-01-19,Tarjetas,Línea 1,5440
2012-01-19,Tarjetas,Línea 2,8620
2012-01-19,Tarjetas,Línea 3,5480
2012-01-19,Tarjetas,Línea 4,480
2012-01-19,Tarjetas,Línea 5,1840
2012-01-19,Tarjetas,Línea 6,1420
2012-01-19,Tarjetas,Línea 7,3120
2012-01-19,Tarjetas,Línea 8,3170
2012-01-19,Tarjetas,Línea 9,2560
2012-01-19,Tarjetas,Línea A,1150
2012-01-19,Tarjetas,Línea B,3910
2012-01-19,Tarjetas,Línea 12,NaN
2012-01-20,Boletos,Línea 1,1364049
2012-01-20,Boletos,Línea 2,1523625
2012-01-20,Boletos,Línea 3,1224999
2012-01-20,Boletos,Línea 4,168675
2012-01-20,Boletos,Línea 5,399000
2012-01-20,Boletos,Línea 6,292410
2012-01-20,Boletos,Línea 7,488010
2012-01-20,Boletos,Línea 8,769296
2012-01-20,Boletos,Línea 9,534975
2012-01-20,Boletos,Línea A,519960
2012-01-20,Boletos,Línea B,869940
2012-01-20,Boletos,Línea 12,NaN
2012-01-20,Recargas,Línea 1,637132
2012-01-20,Recargas,Línea 2,883490
2012-01-20,Recargas,Línea 3,648320
2012-01-20,Recargas,Línea 4,69903
2012-01-20,Recargas,Línea 5,168268
2012-01-20,Recargas,Línea 6,159113
2012-01-20,Recargas,Línea 7,376593
2012-01-20,Recargas,Línea 8,362673.3
2012-01-20,Recargas,Línea 9,310406
2012-01-20,Recargas,Línea A,210218
2012-01-20,Recargas,Línea B,342964
2012-01-20,Recargas,Línea 12,NaN
2012-01-20,Tarjetas,Línea 1,6200
2012-01-20,Tarjetas,Línea 2,9350
2012-01-20,Tarjetas,Línea 3,5420
2012-01-20,Tarjetas,Línea 4,650
2012-01-20,Tarjetas,Línea 5,1940
2012-01-20,Tarjetas,Línea 6,1590
2012-01-20,Tarjetas,Línea 7,3760
2012-01-20,Tarjetas,Línea 8,2640
2012-01-20,Tarjetas,Línea 9,2560
2012-01-20,Tarjetas,Línea A,1040
2012-01-20,Tarjetas,Línea B,2900
2012-01-20,Tarjetas,Línea 12,NaN
2012-01-21,Boletos,Línea 1,1363200
2012-01-21,Boletos,Línea 2,1496850
2012-01-21,Boletos,Línea 3,1063869
2012-01-21,Boletos,Línea 4,155175
2012-01-21,Boletos,Línea 5,368040
2012-01-21,Boletos,Línea 6,232530
2012-01-21,Boletos,Línea 7,391905
2012-01-21,Boletos,Línea 8,732903
2012-01-21,Boletos,Línea 9,465150
2012-01-21,Boletos,Línea A,464445
2012-01-21,Boletos,Línea B,890745
2012-01-21,Boletos,Línea 12,NaN
2012-01-21,Recargas,Línea 1,547526.5
2012-01-21,Recargas,Línea 2,757134.8
2012-01-21,Recargas,Línea 3,509654.5
2012-01-21,Recargas,Línea 4,68236
2012-01-21,Recargas,Línea 5,144345
2012-01-21,Recargas,Línea 6,116845
2012-01-21,Recargas,Línea 7,265195
2012-01-21,Recargas,Línea 8,337152
2012-01-21,Recargas,Línea 9,263013.7
2012-01-21,Recargas,Línea A,179457.2
2012-01-21,Recargas,Línea B,331867
2012-01-21,Recargas,Línea 12,NaN
2012-01-21,Tarjetas,Línea 1,6140
2012-01-21,Tarjetas,Línea 2,9340
2012-01-21,Tarjetas,Línea 3,5030
2012-01-21,Tarjetas,Línea 4,650
2012-01-21,Tarjetas,Línea 5,1850
2012-01-21,Tarjetas,Línea 6,1340
2012-01-21,Tarjetas,Línea 7,3390
2012-01-21,Tarjetas,Línea 8,3060
2012-01-21,Tarjetas,Línea 9,2520
2012-01-21,Tarjetas,Línea A,1120
2012-01-21,Tarjetas,Línea B,3560
2012-01-21,Tarjetas,Línea 12,NaN
2012-01-22,Boletos,Línea 1,931416
2012-01-22,Boletos,Línea 2,923925
2012-01-22,Boletos,Línea 3,710256
2012-01-22,Boletos,Línea 4,92445
2012-01-22,Boletos,Línea 5,259845
2012-01-22,Boletos,Línea 6,153975
2012-01-22,Boletos,Línea 7,223146
2012-01-22,Boletos,Línea 8,473364
2012-01-22,Boletos,Línea 9,278220
2012-01-22,Boletos,Línea A,322695
2012-01-22,Boletos,Línea B,621915
2012-01-22,Boletos,Línea 12,NaN
2012-01-22,Recargas,Línea 1,292736
2012-01-22,Recargas,Línea 2,401525.3
2012-01-22,Recargas,Línea 3,281547
2012-01-22,Recargas,Línea 4,35820
2012-01-22,Recargas,Línea 5,85934
2012-01-22,Recargas,Línea 6,57119
2012-01-22,Recargas,Línea 7,115779
2012-01-22,Recargas,Línea 8,174394
2012-01-22,Recargas,Línea 9,132081
2012-01-22,Recargas,Línea A,110893
2012-01-22,Recargas,Línea B,217885
2012-01-22,Recargas,Línea 12,NaN
2012-01-22,Tarjetas,Línea 1,3120
2012-01-22,Tarjetas,Línea 2,5150
2012-01-22,Tarjetas,Línea 3,3070
2012-01-22,Tarjetas,Línea 4,390
2012-01-22,Tarjetas,Línea 5,1280
2012-01-22,Tarjetas,Línea 6,1010
2012-01-22,Tarjetas,Línea 7,1600
2012-01-22,Tarjetas,Línea 8,1660
2012-01-22,Tarjetas,Línea 9,1600
2012-01-22,Tarjetas,Línea A,1080
2012-01-22,Tarjetas,Línea B,2160
2012-01-22,Tarjetas,Línea 12,NaN
2012-01-23,Boletos,Línea 1,1491855
2012-01-23,Boletos,Línea 2,1642890
2012-01-23,Boletos,Línea 3,1399227
2012-01-23,Boletos,Línea 4,188535
2012-01-23,Boletos,Línea 5,469755
2012-01-23,Boletos,Línea 6,350325
2012-01-23,Boletos,Línea 7,535464
2012-01-23,Boletos,Línea 8,848484
2012-01-23,Boletos,Línea 9,586665
2012-01-23,Boletos,Línea A,604515
2012-01-23,Boletos,Línea B,973845
2012-01-23,Boletos,Línea 12,NaN
2012-01-23,Recargas,Línea 1,815953
2012-01-23,Recargas,Línea 2,1217399
2012-01-23,Recargas,Línea 3,885983.5
2012-01-23,Recargas,Línea 4,117202
2012-01-23,Recargas,Línea 5,258059
2012-01-23,Recargas,Línea 6,255821
2012-01-23,Recargas,Línea 7,503701
2012-01-23,Recargas,Línea 8,506185.5
2012-01-23,Recargas,Línea 9,425200
2012-01-23,Recargas,Línea A,313436
2012-01-23,Recargas,Línea B,531018.5
2012-01-23,Recargas,Línea 12,NaN
2012-01-23,Tarjetas,Línea 1,7850
2012-01-23,Tarjetas,Línea 2,12720
2012-01-23,Tarjetas,Línea 3,8330
2012-01-23,Tarjetas,Línea 4,1150
2012-01-23,Tarjetas,Línea 5,2870
2012-01-23,Tarjetas,Línea 6,2720
2012-01-23,Tarjetas,Línea 7,4970
2012-01-23,Tarjetas,Línea 8,4180
2012-01-23,Tarjetas,Línea 9,3550
2012-01-23,Tarjetas,Línea A,1610
2012-01-23,Tarjetas,Línea B,5090
2012-01-23,Tarjetas,Línea 12,NaN
2012-01-24,Boletos,Línea 1,1312851
2012-01-24,Boletos,Línea 2,1477965
2012-01-24,Boletos,Línea 3,1236261
2012-01-24,Boletos,Línea 4,165585
2012-01-24,Boletos,Línea 5,400710
2012-01-24,Boletos,Línea 6,300615
2012-01-24,Boletos,Línea 7,472695
2012-01-24,Boletos,Línea 8,746925
2012-01-24,Boletos,Línea 9,533850
2012-01-24,Boletos,Línea A,516525
2012-01-24,Boletos,Línea B,815970
2012-01-24,Boletos,Línea 12,NaN
2012-01-24,Recargas,Línea 1,650985.1
2012-01-24,Recargas,Línea 2,922037
2012-01-24,Recargas,Línea 3,686852.8
2012-01-24,Recargas,Línea 4,81582
2012-01-24,Recargas,Línea 5,181648
2012-01-24,Recargas,Línea 6,170399
2012-01-24,Recargas,Línea 7,392794.5
2012-01-24,Recargas,Línea 8,369820
2012-01-24,Recargas,Línea 9,342897
2012-01-24,Recargas,Línea A,226811
2012-01-24,Recargas,Línea B,362069
2012-01-24,Recargas,Línea 12,NaN
2012-01-24,Tarjetas,Línea 1,5770
2012-01-24,Tarjetas,Línea 2,9330
2012-01-24,Tarjetas,Línea 3,6210
2012-01-24,Tarjetas,Línea 4,670
2012-01-24,Tarjetas,Línea 5,2110
2012-01-24,Tarjetas,Línea 6,1810
2012-01-24,Tarjetas,Línea 7,3830
2012-01-24,Tarjetas,Línea 8,3030
2012-01-24,Tarjetas,Línea 9,3140
2012-01-24,Tarjetas,Línea A,1520
2012-01-24,Tarjetas,Línea B,3320
2012-01-24,Tarjetas,Línea 12,NaN
2012-01-25,Boletos,Línea 1,1304655
2012-01-25,Boletos,Línea 2,1479345
2012-01-25,Boletos,Línea 3,1243920
2012-01-25,Boletos,Línea 4,161835
2012-01-25,Boletos,Línea 5,399270
2012-01-25,Boletos,Línea 6,291150
2012-01-25,Boletos,Línea 7,473595
2012-01-25,Boletos,Línea 8,740055
2012-01-25,Boletos,Línea 9,518280
2012-01-25,Boletos,Línea A,537030
2012-01-25,Boletos,Línea B,854085
2012-01-25,Boletos,Línea 12,NaN
2012-01-25,Recargas,Línea 1,625887.5
2012-01-25,Recargas,Línea 2,863310.1
2012-01-25,Recargas,Línea 3,651051.5
2012-01-25,Recargas,Línea 4,72818
2012-01-25,Recargas,Línea 5,158767
2012-01-25,Recargas,Línea 6,154725
2012-01-25,Recargas,Línea 7,353125
2012-01-25,Recargas,Línea 8,363451
2012-01-25,Recargas,Línea 9,315407.5
2012-01-25,Recargas,Línea A,215832
2012-01-25,Recargas,Línea B,344620
2012-01-25,Recargas,Línea 12,NaN
2012-01-25,Tarjetas,Línea 1,5350
2012-01-25,Tarjetas,Línea 2,8230
2012-01-25,Tarjetas,Línea 3,5420
2012-01-25,Tarjetas,Línea 4,780
2012-01-25,Tarjetas,Línea 5,1670
2012-01-25,Tarjetas,Línea 6,1640
2012-01-25,Tarjetas,Línea 7,3100
2012-01-25,Tarjetas,Línea 8,2750
2012-01-25,Tarjetas,Línea 9,2420
2012-01-25,Tarjetas,Línea A,1210
2012-01-25,Tarjetas,Línea B,3100
2012-01-25,Tarjetas,Línea 12,NaN
2012-01-26,Boletos,Línea 1,1307514
2012-01-26,Boletos,Línea 2,1469604
2012-01-26,Boletos,Línea 3,1223472
2012-01-26,Boletos,Línea 4,162975
2012-01-26,Boletos,Línea 5,395880
2012-01-26,Boletos,Línea 6,290040
2012-01-26,Boletos,Línea 7,466155
2012-01-26,Boletos,Línea 8,741285
2012-01-26,Boletos,Línea 9,532410
2012-01-26,Boletos,Línea A,505275
2012-01-26,Boletos,Línea B,839385
2012-01-26,Boletos,Línea 12,NaN
2012-01-26,Recargas,Línea 1,595332.5
2012-01-26,Recargas,Línea 2,852995.8
2012-01-26,Recargas,Línea 3,645509
2012-01-26,Recargas,Línea 4,72091
2012-01-26,Recargas,Línea 5,152240
2012-01-26,Recargas,Línea 6,149323
2012-01-26,Recargas,Línea 7,345107.6
2012-01-26,Recargas,Línea 8,345346.7
2012-01-26,Recargas,Línea 9,313184.5
2012-01-26,Recargas,Línea A,204583
2012-01-26,Recargas,Línea B,325554
2012-01-26,Recargas,Línea 12,NaN
2012-01-26,Tarjetas,Línea 1,5030
2012-01-26,Tarjetas,Línea 2,7490
2012-01-26,Tarjetas,Línea 3,4890
2012-01-26,Tarjetas,Línea 4,540
2012-01-26,Tarjetas,Línea 5,1600
2012-01-26,Tarjetas,Línea 6,1590
2012-01-26,Tarjetas,Línea 7,2820
2012-01-26,Tarjetas,Línea 8,2270
2012-01-26,Tarjetas,Línea 9,2210
2012-01-26,Tarjetas,Línea A,980
2012-01-26,Tarjetas,Línea B,2530
2012-01-26,Tarjetas,Línea 12,NaN
2012-01-27,Boletos,Línea 1,1439010
2012-01-27,Boletos,Línea 2,1626186
2012-01-27,Boletos,Línea 3,1310568
2012-01-27,Boletos,Línea 4,174435
2012-01-27,Boletos,Línea 5,423525
2012-01-27,Boletos,Línea 6,313575
2012-01-27,Boletos,Línea 7,502665
2012-01-27,Boletos,Línea 8,815673
2012-01-27,Boletos,Línea 9,558300
2012-01-27,Boletos,Línea A,547380
2012-01-27,Boletos,Línea B,924570
2012-01-27,Boletos,Línea 12,NaN
2012-01-27,Recargas,Línea 1,669157
2012-01-27,Recargas,Línea 2,922321
2012-01-27,Recargas,Línea 3,677220
2012-01-27,Recargas,Línea 4,82928
2012-01-27,Recargas,Línea 5,179141.5
2012-01-27,Recargas,Línea 6,167133
2012-01-27,Recargas,Línea 7,403643.5
2012-01-27,Recargas,Línea 8,385539.8
2012-01-27,Recargas,Línea 9,326155.5
2012-01-27,Recargas,Línea A,225518
2012-01-27,Recargas,Línea B,351530.5
2012-01-27,Recargas,Línea 12,NaN
2012-01-27,Tarjetas,Línea 1,5170
2012-01-27,Tarjetas,Línea 2,8040
2012-01-27,Tarjetas,Línea 3,5210
2012-01-27,Tarjetas,Línea 4,740
2012-01-27,Tarjetas,Línea 5,1520
2012-01-27,Tarjetas,Línea 6,1900
2012-01-27,Tarjetas,Línea 7,3280
2012-01-27,Tarjetas,Línea 8,2990
2012-01-27,Tarjetas,Línea 9,2300
2012-01-27,Tarjetas,Línea A,930
2012-01-27,Tarjetas,Línea B,2550
2012-01-27,Tarjetas,Línea 12,NaN
2012-01-28,Boletos,Línea 1,1415400
2012-01-28,Boletos,Línea 2,1634883
2012-01-28,Boletos,Línea 3,1164510
2012-01-28,Boletos,Línea 4,157050
2012-01-28,Boletos,Línea 5,379035
2012-01-28,Boletos,Línea 6,240930
2012-01-28,Boletos,Línea 7,401634
2012-01-28,Boletos,Línea 8,768612
2012-01-28,Boletos,Línea 9,493830
2012-01-28,Boletos,Línea A,498615
2012-01-28,Boletos,Línea B,925485
2012-01-28,Boletos,Línea 12,NaN
2012-01-28,Recargas,Línea 1,590563.5
2012-01-28,Recargas,Línea 2,774023
2012-01-28,Recargas,Línea 3,527734
2012-01-28,Recargas,Línea 4,68834
2012-01-28,Recargas,Línea 5,151859.5
2012-01-28,Recargas,Línea 6,118632
2012-01-28,Recargas,Línea 7,278020
2012-01-28,Recargas,Línea 8,352021
2012-01-28,Recargas,Línea 9,286065
2012-01-28,Recargas,Línea A,193512
2012-01-28,Recargas,Línea B,355496.3
2012-01-28,Recargas,Línea 12,NaN
2012-01-28,Tarjetas,Línea 1,6100
2012-01-28,Tarjetas,Línea 2,8590
2012-01-28,Tarjetas,Línea 3,5530
2012-01-28,Tarjetas,Línea 4,690
2012-01-28,Tarjetas,Línea 5,1800
2012-01-28,Tarjetas,Línea 6,1280
2012-01-28,Tarjetas,Línea 7,3190
2012-01-28,Tarjetas,Línea 8,3050
2012-01-28,Tarjetas,Línea 9,2590
2012-01-28,Tarjetas,Línea A,1240
2012-01-28,Tarjetas,Línea B,3180
2012-01-28,Tarjetas,Línea 12,NaN
2012-01-29,Boletos,Línea 1,936978
2012-01-29,Boletos,Línea 2,937302
2012-01-29,Boletos,Línea 3,710559
2012-01-29,Boletos,Línea 4,90780
2012-01-29,Boletos,Línea 5,254490
2012-01-29,Boletos,Línea 6,146760
2012-01-29,Boletos,Línea 7,222201
2012-01-29,Boletos,Línea 8,466896
2012-01-29,Boletos,Línea 9,280590
2012-01-29,Boletos,Línea A,325485
2012-01-29,Boletos,Línea B,601560
2012-01-29,Boletos,Línea 12,NaN
2012-01-29,Recargas,Línea 1,325158
2012-01-29,Recargas,Línea 2,418341
2012-01-29,Recargas,Línea 3,289535.1
2012-01-29,Recargas,Línea 4,34084
2012-01-29,Recargas,Línea 5,92398
2012-01-29,Recargas,Línea 6,57133
2012-01-29,Recargas,Línea 7,116737.3
2012-01-29,Recargas,Línea 8,183003
2012-01-29,Recargas,Línea 9,152242
2012-01-29,Recargas,Línea A,113526
2012-01-29,Recargas,Línea B,221719.3
2012-01-29,Recargas,Línea 12,NaN
2012-01-29,Tarjetas,Línea 1,4300
2012-01-29,Tarjetas,Línea 2,5430
2012-01-29,Tarjetas,Línea 3,3290
2012-01-29,Tarjetas,Línea 4,330
2012-01-29,Tarjetas,Línea 5,1420
2012-01-29,Tarjetas,Línea 6,740
2012-01-29,Tarjetas,Línea 7,1670
2012-01-29,Tarjetas,Línea 8,1930
2012-01-29,Tarjetas,Línea 9,1280
2012-01-29,Tarjetas,Línea A,970
2012-01-29,Tarjetas,Línea B,2100
2012-01-29,Tarjetas,Línea 12,NaN
2012-01-30,Boletos,Línea 1,1563627
2012-01-30,Boletos,Línea 2,1663680
2012-01-30,Boletos,Línea 3,1471644
2012-01-30,Boletos,Línea 4,187590
2012-01-30,Boletos,Línea 5,479430
2012-01-30,Boletos,Línea 6,367110
2012-01-30,Boletos,Línea 7,558555
2012-01-30,Boletos,Línea 8,871107
2012-01-30,Boletos,Línea 9,612765
2012-01-30,Boletos,Línea A,621600
2012-01-30,Boletos,Línea B,1019250
2012-01-30,Boletos,Línea 12,NaN
2012-01-30,Recargas,Línea 1,951610
2012-01-30,Recargas,Línea 2,1402405.6
2012-01-30,Recargas,Línea 3,1097424
2012-01-30,Recargas,Línea 4,133283
2012-01-30,Recargas,Línea 5,302774
2012-01-30,Recargas,Línea 6,302985
2012-01-30,Recargas,Línea 7,604590
2012-01-30,Recargas,Línea 8,593602
2012-01-30,Recargas,Línea 9,495587
2012-01-30,Recargas,Línea A,380184
2012-01-30,Recargas,Línea B,629466
2012-01-30,Recargas,Línea 12,NaN
2012-01-30,Tarjetas,Línea 1,7990
2012-01-30,Tarjetas,Línea 2,12940
2012-01-30,Tarjetas,Línea 3,8870
2012-01-30,Tarjetas,Línea 4,1110
2012-01-30,Tarjetas,Línea 5,3010
2012-01-30,Tarjetas,Línea 6,2620
2012-01-30,Tarjetas,Línea 7,5660
2012-01-30,Tarjetas,Línea 8,4450
2012-01-30,Tarjetas,Línea 9,3920
2012-01-30,Tarjetas,Línea A,1840
2012-01-30,Tarjetas,Línea B,5050
2012-01-30,Tarjetas,Línea 12,NaN
2012-01-31,Boletos,Línea 1,1436730
2012-01-31,Boletos,Línea 2,1589925
2012-01-31,Boletos,Línea 3,1361031
2012-01-31,Boletos,Línea 4,174450
2012-01-31,Boletos,Línea 5,420090
2012-01-31,Boletos,Línea 6,317370
2012-01-31,Boletos,Línea 7,514320
2012-01-31,Boletos,Línea 8,795714
2012-01-31,Boletos,Línea 9,559035
2012-01-31,Boletos,Línea A,551310
2012-01-31,Boletos,Línea B,876555
2012-01-31,Boletos,Línea 12,NaN
2012-01-31,Recargas,Línea 1,951226.5
2012-01-31,Recargas,Línea 2,1220424.8
2012-01-31,Recargas,Línea 3,992607.3
2012-01-31,Recargas,Línea 4,107561
2012-01-31,Recargas,Línea 5,253787
2012-01-31,Recargas,Línea 6,236818
2012-01-31,Recargas,Línea 7,579207
2012-01-31,Recargas,Línea 8,525793
2012-01-31,Recargas,Línea 9,474343
2012-01-31,Recargas,Línea A,313658
2012-01-31,Recargas,Línea B,518322.5
2012-01-31,Recargas,Línea 12,NaN
2012-01-31,Tarjetas,Línea 1,7440
2012-01-31,Tarjetas,Línea 2,11300
2012-01-31,Tarjetas,Línea 3,7640
2012-01-31,Tarjetas,Línea 4,890
2012-01-31,Tarjetas,Línea 5,2230
2012-01-31,Tarjetas,Línea 6,2220
2012-01-31,Tarjetas,Línea 7,4750
2012-01-31,Tarjetas,Línea 8,4090
2012-01-31,Tarjetas,Línea 9,3830
2012-01-31,Tarjetas,Línea A,1570
2012-01-31,Tarjetas,Línea B,4480
2012-01-31,Tarjetas,Línea 12,NaN
2012-02-01,Boletos,Línea 1,1406175
2012-02-01,Boletos,Línea 2,1560210
2012-02-01,Boletos,Línea 3,1321386
2012-02-01,Boletos,Línea 4,173325
2012-02-01,Boletos,Línea 5,417600
2012-02-01,Boletos,Línea 6,306495
2012-02-01,Boletos,Línea 7,493590
2012-02-01,Boletos,Línea 8,792498
2012-02-01,Boletos,Línea 9,552795
2012-02-01,Boletos,Línea A,567600
2012-02-01,Boletos,Línea B,914985
2012-02-01,Boletos,Línea 12,NaN
2012-02-01,Recargas,Línea 1,849115.5
2012-02-01,Recargas,Línea 2,1111787.5
2012-02-01,Recargas,Línea 3,871259
2012-02-01,Recargas,Línea 4,98383
2012-02-01,Recargas,Línea 5,221615
2012-02-01,Recargas,Línea 6,212535
2012-02-01,Recargas,Línea 7,502923
2012-02-01,Recargas,Línea 8,460378
2012-02-01,Recargas,Línea 9,436737
2012-02-01,Recargas,Línea A,289630
2012-02-01,Recargas,Línea B,467192
2012-02-01,Recargas,Línea 12,NaN
2012-02-01,Tarjetas,Línea 1,860
2012-02-01,Tarjetas,Línea 2,1800
2012-02-01,Tarjetas,Línea 3,2640
2012-02-01,Tarjetas,Línea 4,3220
2012-02-01,Tarjetas,Línea 5,1490
2012-02-01,Tarjetas,Línea 6,4360
2012-02-01,Tarjetas,Línea 7,3910
2012-02-01,Tarjetas,Línea 8,3820
2012-02-01,Tarjetas,Línea 9,7170
2012-02-01,Tarjetas,Línea A,7390
2012-02-01,Tarjetas,Línea B,10220
2012-02-01,Tarjetas,Línea 12,NaN
2012-02-02,Boletos,Línea 1,1300050
2012-02-02,Boletos,Línea 2,1434480
2012-02-02,Boletos,Línea 3,1232100
2012-02-02,Boletos,Línea 4,177270
2012-02-02,Boletos,Línea 5,397185
2012-02-02,Boletos,Línea 6,289905
2012-02-02,Boletos,Línea 7,462918
2012-02-02,Boletos,Línea 8,737310
2012-02-02,Boletos,Línea 9,522345
2012-02-02,Boletos,Línea A,502590
2012-02-02,Boletos,Línea B,853320
2012-02-02,Boletos,Línea 12,NaN
2012-02-02,Recargas,Línea 1,684103
2012-02-02,Recargas,Línea 2,927110.5
2012-02-02,Recargas,Línea 3,741498.5
2012-02-02,Recargas,Línea 4,77514
2012-02-02,Recargas,Línea 5,183849
2012-02-02,Recargas,Línea 6,171364
2012-02-02,Recargas,Línea 7,401414.5
2012-02-02,Recargas,Línea 8,380865.5
2012-02-02,Recargas,Línea 9,361231
2012-02-02,Recargas,Línea A,234916
2012-02-02,Recargas,Línea B,360492
2012-02-02,Recargas,Línea 12,NaN
2012-02-02,Tarjetas,Línea 1,5780
2012-02-02,Tarjetas,Línea 2,8520
2012-02-02,Tarjetas,Línea 3,6790
2012-02-02,Tarjetas,Línea 4,670
2012-02-02,Tarjetas,Línea 5,2010
2012-02-02,Tarjetas,Línea 6,1720
2012-02-02,Tarjetas,Línea 7,3560
2012-02-02,Tarjetas,Línea 8,2940
2012-02-02,Tarjetas,Línea 9,2810
2012-02-02,Tarjetas,Línea A,1220
2012-02-02,Tarjetas,Línea B,2760
2012-02-02,Tarjetas,Línea 12,NaN
2012-02-03,Boletos,Línea 1,1476555
2012-02-03,Boletos,Línea 2,1656585
2012-02-03,Boletos,Línea 3,1341429
2012-02-03,Boletos,Línea 4,183495
2012-02-03,Boletos,Línea 5,427125
2012-02-03,Boletos,Línea 6,312360
2012-02-03,Boletos,Línea 7,533532
2012-02-03,Boletos,Línea 8,815085
2012-02-03,Boletos,Línea 9,548970
2012-02-03,Boletos,Línea A,547950
2012-02-03,Boletos,Línea B,943830
2012-02-03,Boletos,Línea 12,NaN
2012-02-03,Recargas,Línea 1,657736.5
2012-02-03,Recargas,Línea 2,928927.5
2012-02-03,Recargas,Línea 3,709435
2012-02-03,Recargas,Línea 4,80215
2012-02-03,Recargas,Línea 5,188249.5
2012-02-03,Recargas,Línea 6,177535
2012-02-03,Recargas,Línea 7,395698
2012-02-03,Recargas,Línea 8,383357.4
2012-02-03,Recargas,Línea 9,339225.5
2012-02-03,Recargas,Línea A,226210
2012-02-03,Recargas,Línea B,360567.3
2012-02-03,Recargas,Línea 12,NaN
2012-02-03,Tarjetas,Línea 1,6160
2012-02-03,Tarjetas,Línea 2,8410
2012-02-03,Tarjetas,Línea 3,5210
2012-02-03,Tarjetas,Línea 4,750
2012-02-03,Tarjetas,Línea 5,2140
2012-02-03,Tarjetas,Línea 6,1920
2012-02-03,Tarjetas,Línea 7,3540
2012-02-03,Tarjetas,Línea 8,3260
2012-02-03,Tarjetas,Línea 9,2920
2012-02-03,Tarjetas,Línea A,1280
2012-02-03,Tarjetas,Línea B,3160
2012-02-03,Tarjetas,Línea 12,NaN
2012-02-04,Boletos,Línea 1,1384035
2012-02-04,Boletos,Línea 2,1525515
2012-02-04,Boletos,Línea 3,1114665
2012-02-04,Boletos,Línea 4,152520
2012-02-04,Boletos,Línea 5,380100
2012-02-04,Boletos,Línea 6,232425
2012-02-04,Boletos,Línea 7,402435
2012-02-04,Boletos,Línea 8,740310
2012-02-04,Boletos,Línea 9,475350
2012-02-04,Boletos,Línea A,481710
2012-02-04,Boletos,Línea B,930285
2012-02-04,Boletos,Línea 12,NaN
2012-02-04,Recargas,Línea 1,575947.5
2012-02-04,Recargas,Línea 2,759767
2012-02-04,Recargas,Línea 3,530985
2012-02-04,Recargas,Línea 4,68152
2012-02-04,Recargas,Línea 5,153601
2012-02-04,Recargas,Línea 6,117759
2012-02-04,Recargas,Línea 7,267058
2012-02-04,Recargas,Línea 8,337314
2012-02-04,Recargas,Línea 9,271026
2012-02-04,Recargas,Línea A,178025.2
2012-02-04,Recargas,Línea B,320958.4
2012-02-04,Recargas,Línea 12,NaN
2012-02-04,Tarjetas,Línea 1,5860
2012-02-04,Tarjetas,Línea 2,9180
2012-02-04,Tarjetas,Línea 3,5230
2012-02-04,Tarjetas,Línea 4,650
2012-02-04,Tarjetas,Línea 5,1930
2012-02-04,Tarjetas,Línea 6,1550
2012-02-04,Tarjetas,Línea 7,2780
2012-02-04,Tarjetas,Línea 8,3300
2012-02-04,Tarjetas,Línea 9,2380
2012-02-04,Tarjetas,Línea A,1040
2012-02-04,Tarjetas,Línea B,2950
2012-02-04,Tarjetas,Línea 12,NaN
2012-02-05,Boletos,Línea 1,894693
2012-02-05,Boletos,Línea 2,923526
2012-02-05,Boletos,Línea 3,701349
2012-02-05,Boletos,Línea 4,90990
2012-02-05,Boletos,Línea 5,251250
2012-02-05,Boletos,Línea 6,150510
2012-02-05,Boletos,Línea 7,214455
2012-02-05,Boletos,Línea 8,458613
2012-02-05,Boletos,Línea 9,279240
2012-02-05,Boletos,Línea A,323340
2012-02-05,Boletos,Línea B,613695
2012-02-05,Boletos,Línea 12,NaN
2012-02-05,Recargas,Línea 1,291899.5
2012-02-05,Recargas,Línea 2,372998.2
2012-02-05,Recargas,Línea 3,275730
2012-02-05,Recargas,Línea 4,31640
2012-02-05,Recargas,Línea 5,84049
2012-02-05,Recargas,Línea 6,53747
